Time, BuyerID, SellerID, Qty, Price, Spread, Type
130, 46, 26, 75, 1057.77, 50.19, 1
130, 32, 58, 1, 1066.56, 41.91, 0
130, 46, 31, 5, 1057.77, 34.82, 1
130, 46, 37, 6, 1057.77, 48.54, 1
130, 99, 37, 8, 1055.11, 45.88, 1
130, 92, 37, 26, 1047.44, 38.21, 1
130, 86, 37, 58, 1046.05, 36.82, 1
130, 12, 37, 3, 1043.7, 34.47, 1
130, 60, 37, 2, 1043.29, 34.06, 1
130, 37, 37, 115, 1037.35, 28.12, 1
130, 37, 69, 43, 1037.35, 37.33, 1
130, 8, 58, 63, 1066.56, 5.52, 0
130, 8, 7, 426, 1066.62, 5.46, 0
130, 8, 26, 4, 1067, 5.08, 0
130, 8, 71, 77, 1068.01, 4.07, 0
130, 8, 33, 3, 1068.32, 3.76, 0
130, 8, 37, 43, 1069.52, 2.56, 0
130, 8, 72, 1, 1069.57, 2.51, 0
130, 8, 50, 513, 1071.03, 1.05, 0
130, 23, 1, 1, 1066.28, 4.54, 1
130, 37, 97, 51, 1037.35, 16.83, 1
130, 87, 50, 78, 1071.03, 10.22, 0
130, 64, 50, 2, 1071.03, 31.91, 0
131, 99, 50, 1, 1071.03, 45.89, 0
131, 92, 50, 1, 1071.03, 9.49, 0
131, 12, 50, 1, 1071.03, 4.03, 0
131, 12, 67, 24, 1071.34, 3.72, 0
131, 45, 88, 1, 1069.25, 44.31, 1
131, 45, 48, 2, 1069.25, 4.4, 1
131, 41, 67, 45, 1071.34, 39.9, 0
131, 41, 48, 26, 1071.42, 39.82, 0
131, 41, 63, 2, 1071.65, 39.59, 0
131, 41, 10, 36, 1071.94, 39.3, 0
131, 41, 36, 5, 1072.25, 38.99, 0
131, 41, 27, 7, 1074.1, 37.14, 0
131, 41, 7, 28, 1074.72, 36.52, 0
131, 82, 7, 16, 1074.72, 50.75, 0
131, 50, 72, 5, 1060.31, 5.79, 1
131, 50, 7, 2, 1060.31, 12.61, 1
131, 83, 7, 14, 1074.72, 6.69, 0
131, 20, 7, 12, 1074.72, 43.56, 0
131, 50, 73, 35, 1060.31, 2.47, 1
131, 69, 73, 180, 1058.8, 0.96, 1
131, 18, 56, 1, 1071.98, 13.67, 0
131, 18, 7, 1, 1074.72, 10.93, 0
131, 69, 65, 301, 1058.8, 4.89, 1
131, 35, 7, 12, 1074.72, 10.33, 0
131, 70, 71, 3, 1066.45, 54.54, 0
131, 70, 79, 3, 1072.42, 48.57, 0
131, 70, 7, 40, 1074.72, 46.27, 0
131, 70, 16, 2, 1074.74, 46.25, 0
131, 70, 95, 4, 1075, 45.99, 0
131, 70, 47, 84, 1075.07, 45.92, 0
131, 70, 14, 5, 1075.44, 45.55, 0
131, 70, 71, 57, 1075.49, 45.5, 0
131, 68, 71, 2, 1075.49, 5.7, 0
131, 51, 71, 59, 1075.49, 26.35, 0
131, 37, 71, 24, 1075.49, 16.17, 0
131, 37, 3, 5, 1076.03, 15.63, 0
131, 37, 33, 2, 1076.03, 15.63, 0
131, 37, 67, 26, 1076.13, 15.53, 0
131, 37, 60, 23, 1076.18, 15.48, 0
131, 37, 81, 26, 1076.69, 14.97, 0
131, 37, 53, 1, 1077.11, 14.55, 0
131, 37, 98, 29, 1077.22, 14.44, 0
131, 37, 99, 64, 1077.56, 14.1, 0
131, 37, 26, 2, 1078.43, 13.23, 0
131, 37, 1, 4, 1078.64, 13.02, 0
131, 37, 27, 3, 1078.79, 12.87, 0
131, 37, 30, 1, 1079, 12.66, 0
131, 37, 85, 3, 1079.17, 12.49, 0
131, 37, 72, 45, 1079.34, 12.32, 0
131, 37, 3, 2, 1079.38, 12.28, 0
131, 37, 78, 6, 1079.55, 12.11, 0
131, 37, 56, 20, 1079.56, 12.1, 0
131, 37, 92, 69, 1079.85, 11.81, 0
131, 37, 56, 1, 1080, 11.66, 0
131, 37, 49, 13, 1080.44, 11.22, 0
131, 37, 79, 1, 1080.53, 11.13, 0
131, 37, 79, 1, 1080.58, 11.08, 0
131, 37, 38, 87, 1080.62, 11.04, 0
131, 37, 22, 29, 1080.83, 10.83, 0
131, 47, 22, 59, 1080.83, 4.2, 0
131, 47, 51, 31, 1081.37, 3.66, 0
131, 67, 75, 54, 1134.51, 94.49, 1
131, 47, 75, 64, 1085.03, 45.01, 1
131, 47, 84, 18, 1083.44, 3.17, 0
131, 47, 0, 23, 1083.53, 3, 0
132, 69, 62, 418, 1058.8, 19.77, 1
132, 54, 32, 2, 1078.56, 25.46, 0
132, 69, 5, 1, 1058.8, 26.48, 1
132, 69, 17, 19, 1058.8, 32.43, 1
132, 69, 3, 11, 1058.8, 11.07, 1
132, 69, 70, 154, 1058.8, 9.93, 1
132, 80, 25, 3, 1060.36, 25.17, 0
132, 69, 15, 1, 1058.8, 16.97, 1
132, 23, 25, 2, 1060.36, 42.54, 0
132, 71, 25, 197, 1060.36, 22.04, 0
132, 59, 25, 200, 1060.36, 14.3, 0
132, 59, 87, 28, 1069.96, 4.7, 0
132, 55, 32, 1, 1078.56, 24.44, 0
132, 69, 37, 87, 1058.8, 14.21, 1
132, 14, 12, 23, 1072.15, 19.47, 1
132, 48, 32, 3, 1078.56, 34.78, 0
132, 48, 0, 2, 1082.03, 31.31, 0
132, 48, 85, 2, 1082.33, 31.01, 0
132, 48, 15, 7, 1082.54, 30.8, 0
132, 48, 75, 163, 1082.59, 30.75, 0
132, 14, 96, 22, 1072.15, 4.76, 1
132, 28, 75, 1, 1082.59, 17.62, 0
132, 16, 13, 3, 1074.06, 4, 1
132, 14, 13, 4, 1072.15, 2.09, 1
132, 27, 90, 13, 1072.71, 44.69, 1
132, 69, 90, 31, 1058.8, 30.78, 1
132, 78, 21, 39, 1080.4, 9.2, 0
132, 93, 21, 2, 1080.4, 51.75, 0
132, 52, 7, 1, 1073.25, 28.05, 1
132, 69, 7, 5, 1058.8, 13.6, 1
132, 69, 2, 42, 1058.8, 46.07, 1
132, 69, 76, 150, 1058.8, 26.7, 1
132, 69, 26, 27, 1058.8, 10.2, 1
132, 51, 21, 11, 1080.4, 11.45, 0
132, 51, 75, 64, 1082.59, 9.26, 0
132, 51, 7, 6, 1082.67, 9.18, 0
132, 51, 34, 5, 1083.01, 8.84, 0
132, 51, 93, 1, 1083.54, 8.31, 0
132, 51, 50, 89, 1083.56, 8.29, 0
132, 81, 50, 23, 1083.56, 40.06, 0
132, 97, 50, 8, 1083.56, 14.16, 0
132, 60, 67, 4, 1135.24, 68.52, 1
132, 97, 67, 2, 1097.72, 31, 1
132, 97, 50, 24, 1097.72, 1.32, 1
132, 84, 44, 1, 1102.47, 3.56, 1
132, 84, 83, 1, 1102.47, 29.64, 1
132, 77, 83, 1, 1093.71, 20.88, 1
132, 19, 19, 444, 1114.28, 60.86, 0
132, 19, 47, 344, 1114.38, 60.65, 0
132, 19, 95, 1, 1114.96, 59.49, 0
132, 19, 6, 31, 1115.06, 59.29, 0
132, 19, 59, 67, 1115.52, 58.38, 0
132, 19, 55, 5, 1115.64, 58.13, 0
132, 19, 1, 4, 1115.86, 57.7, 0
132, 19, 8, 37, 1116.54, 56.34, 0
132, 19, 65, 108, 1116.79, 55.84, 0
132, 19, 30, 312, 1117.04, 55.34, 0
132, 19, 52, 91, 1117.47, 54.47, 0
132, 19, 3, 18, 1117.53, 54.35, 0
132, 19, 85, 2, 1117.67, 54.07, 0
132, 19, 56, 43, 1118.07, 53.27, 0
132, 19, 71, 87, 1118.28, 52.85, 0
132, 19, 94, 1, 1118.6, 52.22, 0
132, 19, 24, 6, 1118.69, 52.04, 0
132, 19, 53, 18, 1119.16, 51.1, 0
132, 19, 99, 35, 1119.42, 50.57, 0
132, 19, 57, 107, 1119.43, 50.55, 0
132, 19, 62, 223, 1120.04, 49.33, 0
132, 19, 15, 9, 1120.15, 49.11, 0
133, 86, 27, 5, 1088.86, 2.33, 1
133, 86, 1, 4, 1088.86, 21.33, 1
133, 25, 15, 32, 1095.6, 22.06, 0
133, 86, 13, 15, 1088.86, 10.67, 1
133, 95, 15, 1, 1095.6, 23.86, 0
133, 94, 15, 1, 1095.6, 40.85, 0
133, 10, 19, 30, 1068.51, 16.15, 1
133, 69, 19, 11, 1058.8, 6.44, 1
133, 77, 19, 1, 1058.38, 6.02, 1
133, 61, 19, 3, 1057.83, 5.47, 1
133, 1, 19, 33, 1057.17, 4.81, 1
133, 46, 19, 26, 1054.28, 1.92, 1
133, 99, 19, 9, 1053.64, 1.28, 1
133, 36, 22, 2, 1052.13, 41.1, 1
133, 42, 22, 2, 1050.92, 39.89, 1
133, 87, 22, 14, 1050.32, 39.29, 1
133, 54, 22, 22, 1049.96, 38.93, 1
133, 25, 22, 63, 1048.91, 37.88, 1
133, 22, 22, 1, 1048.52, 37.49, 1
133, 33, 22, 3, 1048.35, 37.32, 1
133, 58, 22, 155, 1045.71, 34.68, 1
133, 58, 66, 42, 1045.71, 16.89, 1
133, 21, 42, 1, 1066.57, 23.09, 0
133, 21, 58, 44, 1083.18, 6.48, 0
133, 96, 61, 3, 1083.69, 6.5, 1
133, 49, 15, 3, 1095.6, 24.74, 0
133, 8, 15, 15, 1095.6, 51.41, 0
133, 8, 46, 246, 1095.69, 51.32, 0
133, 8, 88, 2, 1096.02, 50.99, 0
133, 8, 18, 23, 1096.56, 50.45, 0
133, 8, 70, 18, 1096.75, 50.26, 0
133, 8, 42, 18, 1096.96, 50.05, 0
133, 8, 64, 12, 1097.53, 49.48, 0
133, 8, 63, 3, 1097.82, 49.19, 0
133, 8, 96, 1, 1098.01, 49, 0
133, 30, 63, 1, 1093.47, 41.58, 0
133, 30, 96, 19, 1098.01, 37.04, 0
133, 30, 88, 1, 1098.32, 36.73, 0
133, 30, 70, 34, 1098.54, 36.51, 0
133, 28, 70, 1, 1098.54, 20.18, 0
133, 54, 70, 1, 1098.54, 6.37, 0
133, 12, 70, 25, 1098.54, 21.76, 0
133, 50, 82, 15, 1097.69, 49.57, 1
133, 50, 48, 12, 1097.69, 49, 1
133, 99, 48, 51, 1096.22, 47.53, 1
133, 6, 48, 57, 1089.41, 40.72, 1
133, 35, 70, 1, 1098.54, 19.96, 0
133, 51, 70, 19, 1098.54, 32.43, 0
133, 6, 23, 1, 1089.41, 14.67, 1
133, 6, 47, 686, 1089.41, 44.06, 1
133, 96, 47, 12, 1083.69, 38.34, 1
133, 62, 47, 79, 1067.73, 22.38, 1
133, 73, 26, 6, 1075.74, 53.45, 1
133, 62, 26, 23, 1067.73, 45.44, 1
133, 62, 71, 133, 1067.73, 27.87, 1
133, 62, 16, 2, 1067.73, 0.44, 1
133, 62, 97, 16, 1067.73, 1.13, 1
134, 62, 30, 136, 1067.73, 29.71, 1
134, 43, 30, 174, 1063.16, 25.14, 1
134, 64, 82, 1, 1066.18, 4.83, 1
134, 14, 42, 1, 1070.81, 7.04, 0
134, 65, 67, 22, 1079.89, 5.52, 0
134, 18, 10, 11, 1070.53, 25.75, 1
134, 64, 10, 6, 1066.18, 21.4, 1
134, 9, 96, 3, 1068.3, 18.81, 0
134, 92, 96, 4, 1068.3, 4.51, 0
134, 64, 73, 2, 1066.18, 30.23, 1
134, 43, 73, 96, 1063.16, 27.21, 1
134, 43, 46, 11, 1063.16, 21.04, 1
134, 21, 96, 15, 1068.3, 47.72, 0
134, 21, 67, 8, 1079.89, 36.13, 0
134, 21, 38, 69, 1094.19, 21.83, 0
134, 21, 70, 85, 1098.54, 17.48, 0
134, 21, 76, 117, 1098.77, 17.25, 0
134, 21, 57, 70, 1098.79, 17.23, 0
134, 21, 10, 36, 1099.18, 16.84, 0
134, 21, 41, 14, 1116.02, 35.61, 1
134, 26, 44, 21, 1163.5, 34.23, 1
134, 32, 69, 4, 1185.6, 4.96, 1
134, 50, 55, 30, 1181.93, 25, 1
134, 16, 75, 1, 1223.66, 38.89, 1
134, 33, 75, 2, 1202.21, 17.44, 1
134, 22, 0, 2, 1182.46, 11.32, 1
134, 68, 27, 9, 1199.69, 64.18, 1
134, 68, 37, 4, 1199.69, 56.47, 1
134, 81, 37, 1, 1198.66, 55.44, 1
134, 22, 37, 213, 1182.46, 39.24, 1
134, 50, 37, 337, 1181.93, 38.71, 1
134, 50, 5, 3, 1181.93, 45.42, 1
134, 6, 85, 4, 1236.13, 73.82, 1
134, 88, 49, 1, 1237.8, 51.62, 1
134, 6, 49, 49, 1236.13, 49.95, 1
134, 8, 7, 18, 1293.3, 34.32, 1
134, 8, 9, 39, 1196.62, 193.36, 0
134, 8, 94, 13, 1197.59, 191.42, 0
134, 8, 61, 4, 1199.32, 187.96, 0
134, 8, 92, 109, 1199.76, 187.08, 0
134, 8, 22, 8, 1199.82, 186.96, 0
134, 8, 30, 1, 1200.01, 186.58, 0
134, 8, 90, 76, 1200.22, 186.15, 0
134, 8, 30, 72, 1201.37, 183.85, 0
134, 31, 30, 1, 1198.94, 178.98, 0
134, 6, 30, 28, 1172.79, 126.68, 0
134, 47, 30, 28, 1169.62, 120.35, 0
134, 47, 2, 37, 1170.1, 119.4, 0
134, 47, 86, 49, 1171.19, 117.21, 0
134, 47, 70, 1, 1172.29, 115.01, 0
134, 47, 78, 7, 1173.1, 113.39, 0
134, 47, 83, 103, 1174.67, 110.26, 0
134, 47, 72, 1, 1174.73, 110.14, 0
134, 47, 34, 20, 1175.69, 108.21, 0
134, 47, 5, 18, 1175.82, 107.95, 0
134, 47, 36, 2, 1176.15, 107.29, 0
134, 47, 27, 1, 1176.4, 106.8, 0
134, 47, 19, 107, 1176.56, 106.47, 0
134, 47, 6, 71, 1177.81, 103.97, 0
134, 47, 78, 37, 1184.77, 90.05, 0
134, 47, 41, 92, 1185.93, 87.73, 0
134, 47, 76, 49, 1188.13, 83.33, 0
134, 47, 11, 1, 1195.82, 67.95, 0
134, 47, 85, 2, 1196.82, 65.95, 0
134, 47, 1, 9, 1226.58, 6.43, 0
135, 67, 78, 9, 1245.7, 22.39, 0
135, 47, 66, 55, 1229.8, 42.85, 1
135, 47, 93, 1, 1229.8, 48.38, 1
135, 56, 18, 18, 1253.1, 15.63, 0
135, 56, 9, 1, 1268.73, 23.41, 1
135, 56, 71, 27, 1268.73, 39.37, 1
135, 56, 98, 2, 1268.73, 56.92, 1
135, 56, 62, 31, 1268.73, 18.02, 1
135, 76, 21, 322, 1303.84, 90.45, 1
135, 82, 21, 10, 1274.28, 60.89, 1
135, 23, 21, 1, 1255.38, 41.99, 1
135, 47, 21, 59, 1229.8, 16.41, 1
135, 47, 51, 342, 1229.8, 26.22, 1
135, 47, 54, 47, 1229.8, 30.98, 1
135, 70, 54, 148, 1227.04, 28.22, 1
135, 70, 79, 1, 1227.04, 17.25, 1
135, 70, 25, 29, 1227.04, 37.07, 1
135, 70, 38, 15, 1227.04, 52.3, 1
135, 70, 11, 1, 1227.04, 60.64, 1
135, 86, 92, 14, 1233.3, 20.35, 0
135, 86, 65, 31, 1243.92, 9.73, 0
135, 22, 65, 16, 1243.92, 9.97, 0
135, 32, 65, 1, 1243.92, 61.94, 0
135, 70, 12, 71, 1227.04, 1.62, 1
135, 70, 46, 18, 1227.04, 4.25, 1
135, 60, 52, 1, 1218.79, 40.53, 1
135, 75, 52, 1, 1210.46, 32.2, 1
135, 75, 29, 38, 1210.46, 9.45, 1
135, 83, 19, 102, 1234.73, 6.79, 0
135, 88, 19, 1, 1234.73, 33.44, 0
135, 5, 89, 7, 1214.63, 15.12, 1
135, 42, 8, 6, 1220.04, 45.41, 0
135, 59, 8, 56, 1220.04, 6.91, 0
135, 74, 8, 2, 1220.04, 40.26, 0
136, 5, 36, 2, 1214.63, 21.1, 1
136, 50, 8, 55, 1220.04, 42.67, 0
136, 5, 86, 12, 1214.63, 17.21, 1
136, 16, 86, 1, 1213.55, 16.13, 1
136, 45, 86, 1, 1210.67, 13.25, 1
136, 75, 86, 9, 1210.46, 13.04, 1
136, 75, 38, 14, 1210.46, 29.75, 1
136, 75, 19, 238, 1210.46, 24, 1
136, 17, 19, 50, 1203.62, 17.16, 1
136, 6, 19, 134, 1203.1, 16.64, 1
136, 20, 19, 19, 1198.99, 12.53, 1
136, 85, 19, 6, 1197.45, 10.99, 1
136, 80, 4, 1, 1194.73, 2.54, 1
136, 21, 85, 2, 1215.37, 34.99, 0
136, 21, 8, 259, 1220.04, 30.32, 0
136, 83, 47, 15, 1215.76, 25.76, 1
136, 15, 47, 11, 1199.13, 9.13, 1
136, 69, 47, 102, 1196.29, 6.29, 1
136, 50, 10, 14, 1181.93, 1.12, 1
136, 52, 17, 63, 1213.76, 73.42, 1
136, 11, 8, 1, 1220.04, 7.29, 0
136, 42, 8, 14, 1220.04, 57.63, 0
136, 54, 48, 17, 1203.33, 10.22, 1
136, 18, 48, 1, 1200.73, 7.62, 1
136, 90, 48, 140, 1196.17, 3.06, 1
136, 1, 48, 7, 1195.44, 2.33, 1
136, 73, 48, 12, 1194.33, 1.22, 1
136, 55, 71, 16, 1182.66, 18.48, 1
136, 50, 71, 11, 1181.93, 17.75, 1
136, 50, 94, 1, 1181.93, 7.58, 1
136, 50, 29, 2, 1181.93, 29.81, 1
136, 22, 30, 33, 1185.34, 9.39, 0
136, 88, 30, 2, 1185.34, 43.59, 0
136, 5, 30, 11, 1185.34, 9.45, 0
136, 78, 30, 36, 1185.34, 5.73, 0
136, 50, 2, 67, 1181.93, 40.75, 1
136, 87, 2, 12, 1181.35, 40.17, 1
136, 96, 2, 32, 1179.89, 38.71, 1
136, 62, 2, 45, 1179.17, 37.99, 1
136, 62, 89, 3, 1179.17, 47.31, 1
136, 62, 12, 36, 1191.31, 17.4, 0
136, 3, 12, 2, 1191.31, 56.63, 0
136, 43, 44, 7, 1187.53, 40.74, 1
137, 43, 73, 75, 1187.53, 15.76, 1
137, 31, 73, 17, 1187.13, 15.36, 1
137, 98, 73, 1, 1184.34, 12.57, 1
137, 56, 73, 47, 1182.2, 10.43, 1
137, 62, 73, 66, 1179.17, 7.4, 1
137, 44, 38, 3, 1196.52, 34.7, 0
137, 44, 13, 18, 1208.2, 23.02, 0
137, 44, 74, 2, 1215.4, 15.82, 0
137, 44, 8, 5, 1220.04, 11.18, 0
137, 62, 90, 102, 1179.17, 9.09, 1
137, 94, 50, 10, 1204.7, 47.53, 1
137, 49, 50, 43, 1195.81, 38.64, 1
137, 37, 50, 280, 1184.72, 27.55, 1
137, 25, 2, 95, 1212.55, 6.21, 1
137, 93, 8, 2, 1220.04, 16.85, 0
137, 25, 70, 37, 1212.55, 32.88, 1
137, 37, 70, 102, 1184.72, 5.05, 1
137, 87, 81, 1, 1204.08, 9.87, 0
137, 30, 8, 244, 1220.04, 42.67, 0
137, 17, 8, 241, 1220.04, 4.42, 0
137, 37, 98, 3, 1184.72, 15.87, 1
137, 37, 68, 1, 1184.72, 9.05, 1
137, 43, 92, 5, 1214.08, 18.43, 0
137, 43, 8, 154, 1220.04, 12.47, 0
137, 43, 41, 29, 1222.01, 10.5, 0
137, 43, 64, 31, 1222.12, 10.39, 0
137, 43, 87, 43, 1225.17, 7.34, 0
137, 96, 87, 16, 1225.17, 59.68, 0
137, 96, 64, 2, 1226.76, 58.09, 0
137, 96, 45, 25, 1227.09, 57.76, 0
137, 9, 45, 20, 1227.09, 30.69, 0
137, 53, 45, 9, 1227.09, 16.3, 0
137, 12, 45, 32, 1227.09, 51.64, 0
138, 77, 83, 2, 1226.82, 17.49, 1
138, 4, 83, 45, 1219.56, 10.23, 1
138, 4, 46, 7, 1219.56, 33.9, 1
138, 4, 78, 49, 1219.56, 28.39, 1
138, 79, 45, 4, 1227.09, 20.33, 0
138, 95, 77, 1, 1224.05, 23.18, 1
138, 95, 67, 1, 1224.05, 20.96, 1
138, 64, 45, 19, 1227.09, 42.85, 0
138, 64, 67, 20, 1227.44, 42.5, 0
138, 20, 67, 7, 1227.44, 11.33, 0
138, 19, 67, 2, 1227.44, 8.52, 0
138, 19, 47, 192, 1227.6, 8.36, 0
138, 19, 30, 53, 1228.7, 7.26, 0
138, 19, 80, 5, 1230.02, 5.94, 0
138, 19, 19, 61, 1234.73, 1.23, 0
138, 19, 37, 100, 1234.98, 0.98, 0
138, 74, 26, 3, 1224.4, 30.94, 0
138, 18, 26, 7, 1224.4, 54.31, 0
138, 18, 37, 12, 1234.98, 43.73, 0
138, 76, 37, 78, 1234.98, 50.67, 0
138, 91, 28, 1, 1224.18, 39.64, 1
138, 71, 88, 1, 1227.81, 0.94, 0
138, 91, 23, 1, 1224.18, 42.1, 1
138, 4, 23, 4, 1219.56, 37.48, 1
138, 4, 29, 2, 1219.56, 55.83, 1
138, 4, 37, 238, 1219.56, 1.82, 1
138, 2, 37, 56, 1218.37, 0.63, 1
138, 12, 56, 30, 1226.34, 52.88, 0
138, 46, 62, 93, 1214.79, 39.52, 1
138, 72, 62, 32, 1213.8, 38.53, 1
138, 89, 62, 9, 1206.7, 31.43, 1
138, 98, 62, 14, 1202.13, 26.86, 1
138, 65, 62, 67, 1201.93, 26.66, 1
138, 22, 62, 29, 1199.28, 24.01, 1
138, 9, 62, 14, 1195.44, 20.17, 1
138, 93, 62, 6, 1191.45, 16.18, 1
138, 54, 62, 47, 1191.44, 16.17, 1
138, 11, 62, 1, 1189.24, 13.97, 1
138, 3, 62, 8, 1187.98, 12.71, 1
138, 37, 62, 49, 1184.72, 9.45, 1
138, 62, 62, 20, 1179.17, 3.9, 1
138, 43, 62, 205, 1177.62, 2.35, 1
138, 43, 73, 62, 1177.62, 51.17, 1
138, 22, 73, 4, 1177.12, 50.67, 1
138, 48, 73, 28, 1175.39, 48.94, 1
138, 48, 61, 4, 1175.39, 53, 1
139, 21, 52, 64, 1216.63, 11.16, 1
139, 21, 95, 9, 1216.63, 41.56, 1
139, 69, 56, 22, 1226.34, 6.5, 0
139, 69, 96, 101, 1232.63, 0.21, 0
139, 14, 49, 8, 1231.96, 2.06, 1
139, 14, 92, 7, 1231.96, 39, 1
139, 21, 92, 26, 1216.63, 23.67, 1
139, 21, 50, 350, 1216.63, 5.37, 1
139, 19, 37, 101, 1234.98, 28.04, 0
139, 10, 37, 62, 1234.98, 16.82, 0
139, 10, 97, 21, 1236.46, 15.34, 0
139, 10, 61, 8, 1236.94, 14.86, 0
139, 10, 38, 2, 1238.3, 13.5, 0
139, 10, 75, 1, 1238.31, 13.49, 0
139, 22, 44, 5, 1240.02, 16.9, 0
139, 3, 31, 3, 1213.1, 11.08, 1
139, 34, 31, 6, 1205.23, 3.21, 1
139, 86, 74, 2, 1239.67, 82.98, 1
139, 7, 44, 20, 1240.02, 23.96, 0
139, 7, 24, 16, 1241.87, 22.11, 0
139, 7, 11, 1, 1242.62, 21.36, 0
139, 7, 57, 18, 1243.56, 20.42, 0
139, 7, 84, 1, 1243.65, 20.33, 0
139, 7, 65, 9, 1243.92, 20.06, 0
139, 57, 65, 47, 1243.92, 5.8, 0
139, 57, 75, 51, 1248.33, 1.39, 0
139, 18, 75, 18, 1248.33, 30.54, 0
139, 86, 91, 1, 1239.67, 45.35, 1
139, 9, 66, 5, 1244.37, 5.48, 0
139, 9, 75, 23, 1248.33, 1.52, 0
139, 13, 35, 215, 1244.37, 35.07, 1
139, 76, 75, 86, 1248.33, 14.5, 0
139, 13, 88, 1, 1244.37, 45.72, 1
139, 13, 42, 1, 1244.37, 57.81, 1
139, 13, 82, 6, 1244.37, 20.82, 1
139, 98, 75, 2, 1248.33, 30.59, 0
139, 13, 46, 59, 1244.37, 33.07, 1
139, 6, 75, 27, 1248.33, 47.72, 0
140, 13, 66, 12, 1244.37, 18.91, 1
140, 89, 75, 2, 1248.33, 41.73, 0
140, 21, 75, 67, 1248.33, 33.38, 0
140, 21, 13, 4, 1248.95, 32.76, 0
140, 21, 12, 62, 1249.22, 32.49, 0
140, 21, 87, 18, 1249.59, 32.12, 0
140, 21, 42, 4, 1250.4, 31.31, 0
140, 21, 13, 23, 1250.68, 31.03, 0
140, 21, 58, 150, 1250.8, 30.91, 0
140, 56, 58, 33, 1250.8, 11.44, 0
140, 56, 28, 1, 1251.48, 10.76, 0
140, 56, 62, 3, 1251.6, 10.64, 0
140, 13, 9, 51, 1244.37, 41.21, 1
140, 13, 94, 3, 1244.37, 12.2, 1
140, 95, 62, 9, 1251.6, 15.66, 0
140, 65, 62, 22, 1251.6, 32.07, 0
140, 13, 74, 1, 1244.37, 34.48, 1
140, 46, 62, 23, 1251.6, 13.71, 0
140, 13, 68, 6, 1244.37, 17.65, 1
140, 10, 62, 82, 1251.6, 14.91, 0
140, 33, 62, 4, 1251.6, 35.61, 0
140, 44, 62, 13, 1251.6, 14.02, 0
140, 92, 62, 110, 1251.6, 32.43, 0
140, 92, 8, 17, 1252.16, 31.87, 0
140, 13, 76, 377, 1244.37, 54.56, 1
140, 58, 76, 109, 1243.14, 53.33, 1
140, 91, 8, 1, 1252.16, 23.46, 0
140, 58, 16, 5, 1243.14, 21.6, 1
140, 82, 8, 18, 1252.16, 45.76, 0
140, 58, 5, 28, 1243.14, 41.61, 1
140, 58, 75, 15, 1243.14, 10.54, 1
140, 53, 8, 3, 1252.16, 36.78, 0
140, 36, 71, 6, 1243.39, 59.08, 0
140, 61, 71, 1, 1243.39, 18.05, 0
140, 61, 8, 5, 1252.16, 9.28, 0
140, 61, 27, 2, 1254.6, 6.84, 0
140, 6, 79, 2, 1255.26, 24.82, 0
140, 6, 88, 2, 1256.38, 23.7, 0
140, 6, 87, 1, 1257.97, 22.11, 0
140, 6, 46, 33, 1258.89, 21.19, 0
140, 67, 46, 5, 1258.89, 51.48, 0
140, 58, 73, 115, 1243.14, 21.79, 1
140, 58, 83, 7, 1243.14, 45, 1
140, 58, 26, 3, 1243.14, 43.35, 1
140, 27, 46, 6, 1258.89, 34.34, 0
140, 27, 17, 26, 1259.13, 34.1, 0
140, 54, 17, 116, 1259.13, 61.22, 0
140, 1, 17, 15, 1259.13, 7.81, 0
140, 24, 17, 2, 1259.13, 38.71, 0
140, 8, 20, 11, 1256.29, 53.36, 1
140, 0, 20, 2, 1252.11, 49.18, 1
140, 58, 20, 23, 1243.14, 40.21, 1
140, 47, 20, 11, 1242.46, 39.53, 1
140, 72, 25, 9, 1253.96, 34.75, 1
140, 47, 25, 94, 1242.46, 23.25, 1
141, 47, 82, 3, 1242.46, 36.94, 1
141, 47, 68, 3, 1242.46, 15.59, 1
141, 5, 38, 1, 1256.42, 68.52, 1
141, 64, 76, 15, 1256.87, 7.58, 0
141, 42, 76, 1, 1256.87, 40.01, 0
141, 5, 25, 2, 1256.42, 32.02, 1
141, 5, 29, 1, 1256.42, 14.94, 1
141, 77, 76, 1, 1256.87, 26.68, 0
141, 62, 76, 89, 1256.87, 24.04, 0
141, 62, 17, 14, 1259.13, 21.78, 0
141, 62, 96, 3, 1259.4, 21.51, 0
141, 62, 2, 20, 1261.17, 19.74, 0
141, 62, 14, 20, 1263.3, 17.61, 0
141, 62, 45, 6, 1263.37, 17.54, 0
141, 62, 4, 202, 1264.12, 16.79, 0
141, 5, 94, 7, 1256.42, 49.94, 1
141, 71, 4, 37, 1264.12, 46.16, 0
141, 71, 1, 6, 1266.63, 43.65, 0
141, 48, 1, 5, 1266.63, 2.63, 0
141, 48, 40, 12, 1266.98, 2.28, 0
141, 48, 14, 11, 1269.26, 38.44, 1
141, 48, 84, 1, 1269.26, 62.08, 1
141, 48, 26, 1, 1269.26, 8.49, 1
141, 48, 78, 5, 1269.26, 48.34, 1
141, 48, 50, 55, 1269.26, 21.03, 1
141, 5, 50, 94, 1256.42, 8.19, 1
141, 44, 50, 11, 1254.02, 5.79, 1
141, 18, 50, 1, 1251.89, 3.66, 1
141, 75, 20, 45, 1245.51, 44.05, 1
141, 75, 55, 17, 1245.51, 49.14, 1
141, 15, 34, 2, 1281.19, 97.3, 1
141, 11, 6, 1, 1344.74, 34.95, 1
