Time, AgentID, Side, Price, Qty, GrowthRate, Behaviour, Horizon, Cash, Shares, MktPrice
937, 46, 0, 5798.17, 369, 2, 0, 5, 2.29656e+06, 1113, 5678.5
937, 30, 0, 5824.78, 388, 25, 0, 4, 2.71208e+06, 699, 5779.93
937, 37, 0, 5992.18, 20, -3, 0, 2, 174345, 178, 5779.93
937, 24, 0, 6024.78, 18, 3, 0, 4, 116380, 0, 5779.93
937, 67, 0, 5985.42, 2, -170, 1, 7, 60887.8, 1, 5779.93
937, 48, 0, 5748.48, 408, 1, 0, 6, 1.27015e+07, 1927, 5779.93
937, 90, 1, 5541.69, 65, -109, 1, 9, 2.62418e+06, 1316, 5779.93
937, 47, 0, 5731.67, 18, 2, 0, 2, 2.56824e+07, 203, 5748.48
937, 93, 0, 5990.63, 18, -126, 1, 10, 321541, 110, 5748.48
937, 5, 1, 5985.44, 1046, 18, 0, 10, 2.40479e+06, 1163, 5779.93
937, 38, 1, 5794.71, 12, -7, 0, 3, 3.69703e+07, 148, 5779.93
937, 50, 0, 6018.17, 1, -163, 1, 2, 6587.92, 55, 5779.93
937, 1, 0, 5699.75, 56, 4, 0, 3, 335667, 0, 5779.93
937, 87, 1, 5541.42, 39, -151, 1, 7, 149555, 66, 5779.93
937, 42, 1, 5904.63, 2, -2, 0, 5, 27838.1, 4, 5748.48
937, 89, 0, 5785.92, 1, -139, 1, 8, 8355.61, 0, 5748.48
937, 27, 0, 5960.46, 53, 28, 0, 9, 1.28369e+06, 871, 5779.93
937, 51, 0, 5814.76, 21, -157, 1, 9, 876300, 1, 5781.01
937, 61, 1, 5589.04, 8, 171, 1, 3, 211449, 13, 5781.01
937, 25, 1, 5552.55, 6, 6, 0, 3, 232261, 13, 5748.48
937, 95, 1, 5881.06, 1, -172, 1, 7, 1156.25, 8, 5748.48
937, 77, 0, 5769.48, 2, 113, 1, 9, 18501.5, 3, 5748.48
937, 52, 0, 5702.8, 3, -159, 1, 6, 44121.5, 64, 5748.48
937, 57, 0, 5674.22, 145, 177, 1, 5, 1.10193e+06, 306, 5748.48
937, 29, 0, 5506.56, 31, -9, 0, 3, 1.54985e+06, 531, 5748.48
937, 58, 1, 5545.1, 28, 118, 1, 4, 713058, 46, 5748.48
937, 18, 0, 6034.36, 6, 3, 0, 9, 1.24236e+06, 35, 5748.48
937, 63, 1, 5874.27, 2, -155, 1, 4, 170784, 5, 5781.01
937, 59, 0, 5900.08, 58, 158, 1, 3, 3.95844e+06, 1157, 5781.01
937, 62, 1, 5495.71, 17, -104, 1, 2, 1.27017e+06, 29, 5782.47
937, 53, 0, 5498.97, 51, 187, 1, 3, 478264, 319, 5748.48
937, 4, 1, 5472.08, 15, -4, 0, 3, 159133, 15, 5748.48
937, 72, 0, 6010.22, 1074, -159, 1, 7, 6.78252e+06, 651, 5748.48
937, 73, 1, 5945.05, 20, -160, 1, 8, 1.52266e+06, 44, 5748.48
937, 3, 0, 5788.67, 7, -8, 0, 5, 45648.4, 0, 6010.22
937, 45, 0, 6111.9, 6, 0, 0, 2, 316082, 28, 6010.22
937, 99, 1, 6039.03, 2, -145, 1, 7, 72082.7, 9, 6010.22
937, 70, 1, 6045.1, 2, -116, 1, 7, 5.58606e+06, 2, 6111.9
937, 2, 1, 6001.1, 97, 2, 0, 7, 1.26347e+06, 466, 6111.9
937, 69, 1, 5791.73, 7, -147, 1, 5, 9.45604e+06, 34, 6010.22
937, 92, 1, 6258.84, 51, 101, 1, 3, 4011.63, 126, 6010.22
937, 0, 1, 5711.09, 83, 15, 0, 8, 36884.9, 135, 6010.22
937, 80, 1, 6258.05, 5, -100, 1, 8, 481005, 22, 6010.22
938, 25, 0, 5964.52, 20, 6, 0, 3, 266752, 7, 5907.45
938, 5, 1, 5990.47, 85, 18, 0, 10, 2.40479e+06, 117, 5804.68
938, 64, 1, 5589.52, 8, 197, 1, 5, 418147, 15, 5804.68
938, 40, 1, 5531.99, 3, 6, 0, 8, 62388.9, 3, 5748.48
938, 13, 1, 6033.19, 255, 9, 0, 8, 1.22965e+06, 2312, 5748.48
938, 21, 0, 5993.13, 2140, 3, 0, 8, 3.21892e+07, 5135, 5748.48
938, 90, 0, 5829.73, 385, -109, 1, 9, 3.76539e+06, 1251, 5817
938, 49, 0, 5978.18, 5, 3, 0, 8, 61702, 39, 5817
938, 83, 1, 5972.15, 117, 159, 1, 5, 1.73037e+07, 1147, 5817
938, 42, 1, 5917.13, 2, -2, 0, 5, 27838.1, 2, 5817
938, 78, 1, 6038.61, 2, -174, 1, 6, 806122, 147, 5817
938, 35, 0, 5722.21, 1, 11, 0, 6, 55070.5, 294, 5817
938, 87, 1, 5584.63, 6, -151, 1, 7, 373746, 27, 5817
938, 9, 1, 5575.13, 21, -7, 0, 3, 5.55234e+06, 469, 5748.48
938, 96, 0, 5965.43, 400, -145, 1, 4, 2.99076e+06, 1194, 5748.48
938, 38, 1, 6005.44, 22, -7, 0, 3, 3.707e+07, 136, 5817
938, 63, 0, 5802.81, 19, -155, 1, 4, 170784, 3, 5817
938, 66, 0, 5915.82, 43, 112, 1, 9, 741264, 20, 5817
938, 47, 1, 6004.61, 43, 2, 0, 2, 3.58938e+07, 203, 5817
938, 27, 0, 5902.81, 89, 28, 0, 9, 1.0071e+06, 924, 5817
938, 55, 1, 5785.76, 1, 147, 1, 3, 81324.6, 1, 5817
938, 73, 1, 5906.72, 15, -160, 1, 8, 1.64286e+06, 24, 5802.81
938, 41, 0, 5602.93, 65, -19, 0, 10, 876504, 89, 5802.81
938, 29, 0, 5584.18, 61, -9, 0, 3, 1.37914e+06, 531, 5802.81
938, 48, 0, 5675.32, 1700, 1, 0, 6, 1.03988e+07, 2132, 5802.81
938, 2, 1, 5527.46, 270, 2, 0, 7, 1.84667e+06, 371, 5802.81
938, 80, 1, 5626.12, 15, -100, 1, 8, 481005, 17, 5699.75
938, 61, 1, 5867.76, 1, 171, 1, 3, 257437, 5, 5699.75
938, 12, 0, 5520.27, 67, 10, 0, 8, 1.26726e+06, 9, 5699.75
938, 3, 1, 5944.09, 6, -8, 0, 5, 6521.77, 7, 5699.75
938, 98, 0, 5508.19, 3, -111, 1, 3, 19230.6, 769, 5699.75
938, 32, 1, 5923.83, 1, -17, 0, 4, 194817, 1, 5699.75
938, 37, 1, 5512.69, 30, -3, 0, 2, 58746, 198, 5699.75
938, 75, 1, 5761.99, 1, -141, 1, 2, 346220, 42, 5678.5
938, 85, 0, 5899.08, 3, -173, 1, 2, 63688.3, 0, 5678.5
938, 52, 0, 6085.74, 7, -159, 1, 6, 44975, 67, 5817
938, 84, 1, 5699.03, 11, 184, 1, 2, 160468, 46, 5817
938, 77, 0, 6050.09, 1, 113, 1, 9, 7411.34, 5, 5817
938, 51, 1, 5866.84, 5, -157, 1, 9, 754899, 22, 5699.03
938, 1, 1, 5627.31, 16, 4, 0, 3, 24856.4, 56, 5699.03
938, 99, 0, 5577.14, 12, -145, 1, 7, 84306.5, 7, 5678.5
938, 97, 0, 5684.76, 23, 190, 1, 2, 4.08912e+06, 43, 5678.5
938, 58, 1, 5789.54, 1, 118, 1, 4, 944099, 20, 5678.5
938, 59, 0, 5663.62, 18, 158, 1, 3, 3.95404e+06, 1215, 5678.5
938, 88, 0, 5730.28, 2, 197, 1, 5, 32227, 24, 5678.5
938, 67, 0, 5569.93, 3, -170, 1, 7, 49328, 3, 5699.03
938, 26, 1, 5696.15, 31, 3, 0, 5, 2.43342e+06, 96, 5699.03
938, 57, 1, 5572.15, 234, 177, 1, 5, 279164, 306, 5699.03
938, 0, 0, 5849.05, 59, 15, 0, 8, 535733, 52, 5675.32
938, 69, 1, 5963.06, 22, -147, 1, 5, 9.95865e+06, 27, 5817
938, 86, 1, 5879.72, 2, -152, 1, 7, 844396, 87, 5817
938, 93, 1, 5718.12, 29, -126, 1, 10, 217502, 128, 5817
938, 15, 0, 6052.61, 58, 0, 0, 7, 362745, 111, 5817
938, 6, 1, 5863.69, 45, 4, 0, 4, 3.22219e+06, 218, 5817
939, 35, 0, 6015.06, 3, 11, 0, 6, 49543.1, 295, 5817
939, 21, 1, 5685.51, 5543, 3, 0, 8, 2.70223e+07, 7275, 5817
939, 18, 1, 5740.63, 14, 3, 0, 9, 1.52629e+06, 41, 5817
939, 90, 0, 5560.84, 112, -109, 1, 9, 1.52585e+06, 1636, 5817
939, 59, 0, 6019.18, 7, 158, 1, 3, 3.85209e+06, 1215, 5817
939, 30, 1, 5509.27, 1131, 25, 0, 4, 469466, 1488, 5685.51
939, 29, 1, 5537.92, 49, -9, 0, 3, 1.03851e+06, 531, 5675.32
939, 41, 0, 5857.63, 10, -19, 0, 10, 512313, 89, 5675.32
939, 51, 0, 5787.86, 99, -157, 1, 9, 796154, 17, 5685.51
939, 96, 1, 5946.89, 399, -145, 1, 4, 663962, 1594, 5685.51
939, 87, 0, 5723.07, 22, -151, 1, 7, 408236, 21, 5685.51
939, 25, 0, 5948.88, 10, 6, 0, 3, 150658, 27, 5685.51
939, 40, 0, 5912.27, 5, 6, 0, 8, 79634.3, 0, 5685.51
939, 22, 0, 5831.06, 2038, -9, 0, 9, 1.31808e+07, 1016, 5685.51
939, 5, 1, 5882.26, 20, 18, 0, 10, 2.40479e+06, 32, 5685.51
939, 72, 1, 5686, 667, -159, 1, 7, 1.33391e+06, 1725, 5685.51
939, 64, 1, 5850.88, 14, 197, 1, 5, 464416, 14, 5685.51
939, 24, 1, 5796.91, 14, 3, 0, 4, 82476.9, 18, 5685.51
939, 62, 1, 5857.15, 12, -104, 1, 2, 1.36819e+06, 14, 5685.51
939, 19, 1, 5610.2, 77, -8, 0, 9, 1.29677e+06, 77, 5685.51
939, 86, 1, 5564.85, 33, -152, 1, 7, 844396, 85, 5675.32
939, 66, 0, 5668.22, 72, 112, 1, 9, 491133, 63, 5675.32
939, 75, 1, 5593.77, 31, -141, 1, 2, 351982, 41, 5675.32
939, 88, 1, 5862.66, 20, 197, 1, 5, 20829, 26, 5675.32
939, 76, 1, 5523.13, 3, -113, 1, 8, 2.44354e+06, 49, 5675.32
939, 14, 1, 5948.1, 134, -15, 0, 5, 897710, 251, 5675.32
939, 7, 1, 5654.61, 214, -18, 0, 3, 1.49127e+07, 1161, 5675.32
939, 44, 1, 5771.83, 11, -1, 0, 6, 436136, 29, 5675.32
939, 1, 1, 5810.54, 16, 4, 0, 3, 115712, 40, 5675.32
939, 45, 1, 5597.01, 5, 0, 0, 2, 279911, 34, 5675.32
939, 79, 1, 5635.52, 10, -158, 1, 10, 35271.2, 30, 5675.32
939, 54, 0, 5715.73, 2, 158, 1, 2, 46412.8, 8, 5675.32
939, 47, 0, 5409.07, 6253, 2, 0, 2, 3.67643e+07, 178, 5685.51
939, 92, 1, 5892.53, 31, 101, 1, 3, 45529.5, 75, 5685.51
939, 56, 1, 5779.77, 112, 172, 1, 6, 2.63949e+06, 115, 5685.51
939, 13, 1, 5710.68, 863, 9, 0, 8, 1.22965e+06, 2057, 5685.51
939, 77, 1, 5854.19, 3, 113, 1, 9, 1712.31, 6, 5685.51
939, 2, 1, 5958.92, 104, 2, 0, 7, 3.39795e+06, 344, 5685.51
939, 16, 0, 5462.46, 1, -2, 0, 8, 13196.2, 0, 5685.51
939, 36, 1, 5893.93, 1, 10, 0, 9, 42996.9, 2, 5685.51
939, 9, 0, 5731.89, 616, -7, 0, 3, 5.67306e+06, 448, 5685.51
939, 82, 1, 5533.5, 3, -183, 1, 8, 269113, 6, 5685.51
939, 89, 1, 5890.62, 1, -139, 1, 8, 2575.68, 1, 5675.32
939, 83, 0, 5604.38, 279, 159, 1, 5, 1.73037e+07, 1030, 5675.32
939, 65, 0, 5442.59, 203, 146, 1, 3, 1.51789e+06, 153, 5675.32
939, 73, 0, 5685.58, 165, -160, 1, 8, 1.64286e+06, 9, 5675.32
939, 20, 0, 5679.81, 6, -3, 0, 5, 55324.7, 16, 5685.51
939, 67, 0, 5573.68, 5, -170, 1, 7, 32618.2, 3, 5685.51
939, 97, 0, 5506.06, 350, 190, 1, 2, 3.96096e+06, 66, 5685.51
939, 27, 0, 5499.01, 7, 28, 0, 9, 489388, 1013, 5685.51
939, 53, 0, 5892.7, 14, 187, 1, 3, 197816, 319, 5685.51
939, 74, 0, 5536.33, 1, 110, 1, 4, 8165.33, 0, 5685.51
939, 42, 0, 5657.49, 4, -2, 0, 5, 27838.1, 0, 5685.51
939, 10, 1, 5776.12, 282, -10, 0, 5, 4.40575e+06, 1329, 5685.51
940, 53, 0, 5654.95, 11, 187, 1, 3, 118219, 333, 5685.51
940, 44, 1, 5925, 3, -1, 0, 6, 436136, 18, 5685.51
940, 71, 1, 5789, 599, -183, 1, 2, 315223, 733, 5685.51
940, 56, 0, 5802.24, 290, 172, 1, 6, 2.63949e+06, 3, 5685.51
940, 35, 0, 5503.48, 1, 11, 0, 6, 32092.1, 298, 5685.51
940, 63, 1, 5550.23, 3, -155, 1, 4, 65504.4, 22, 5685.51
940, 8, 1, 5660.44, 431, 20, 0, 10, 839270, 489, 5679.81
940, 25, 1, 5864.93, 34, 6, 0, 3, 93803.2, 37, 5663.62
940, 9, 1, 5411.9, 207, -7, 0, 3, 2.17078e+06, 1064, 5663.62
940, 2, 1, 5809.16, 197, 2, 0, 7, 3.39795e+06, 240, 5631.03
940, 66, 1, 5817.85, 130, 112, 1, 9, 83581.4, 135, 5631.03
940, 95, 1, 5902.04, 2, -172, 1, 7, 1156.25, 9, 5631.03
940, 43, 1, 5748.14, 3, 3, 0, 2, 113353, 22, 5631.03
940, 59, 1, 5686.07, 933, 158, 1, 3, 3.81235e+06, 1240, 5631.03
940, 54, 1, 5549.98, 6, 158, 1, 2, 35041.8, 10, 5631.03
940, 30, 0, 5681.1, 589, 25, 0, 4, 6.88825e+06, 357, 5631.03
940, 94, 0, 5493.67, 1, 159, 1, 7, 33999.7, 0, 5631.03
940, 55, 0, 5371.83, 3, 147, 1, 3, 87127.4, 0, 5631.03
940, 93, 1, 5740.49, 71, -126, 1, 10, 383328, 99, 5631.03
940, 83, 1, 5903.06, 416, 159, 1, 5, 1.57826e+07, 1228, 5631.03
940, 47, 1, 5601.6, 23, 2, 0, 2, 2.94134e+06, 178, 5631.03
940, 86, 0, 5649.84, 133, -152, 1, 7, 1.03168e+06, 52, 5681.1
940, 79, 1, 5815.35, 2, -158, 1, 10, 92024.4, 20, 5681.1
940, 84, 0, 5453.66, 2, 184, 1, 2, 223157, 35, 5681.1
940, 22, 1, 5852.78, 6, -9, 0, 9, 1.59373e+06, 3054, 5681.1
940, 21, 1, 5516.9, 440, 3, 0, 8, 4.56594e+07, 1732, 5681.1
940, 75, 0, 5541.31, 23, -141, 1, 2, 527917, 10, 5681.1
940, 14, 1, 5898.63, 45, -15, 0, 5, 897710, 117, 5681.1
940, 81, 1, 5636.64, 1, -184, 1, 5, 3.37209e+06, 1, 5681.1
940, 64, 0, 5708.81, 1, 197, 1, 5, 464416, 0, 5681.1
940, 69, 0, 5860.27, 1443, -147, 1, 5, 9.95865e+06, 5, 5685.51
940, 76, 1, 5573.83, 46, -113, 1, 8, 2.46056e+06, 46, 5685.51
940, 85, 0, 5610.52, 8, -173, 1, 2, 52191.4, 3, 5681.1
940, 31, 1, 5620.77, 2, 0, 0, 3, 67520.9, 25, 5681.1
940, 99, 1, 5775.25, 3, -145, 1, 7, 17380.8, 7, 5681.1
940, 26, 0, 5487.76, 269, 3, 0, 5, 2.61e+06, 65, 5681.1
940, 3, 0, 5575.19, 1, -8, 0, 5, 6521.77, 1, 5681.1
940, 1, 1, 5699.78, 24, 4, 0, 3, 115712, 24, 5681.1
940, 24, 1, 5946.8, 3, 3, 0, 4, 82476.9, 4, 5681.1
940, 5, 0, 5909.33, 403, 18, 0, 10, 2.40479e+06, 12, 5681.1
940, 87, 1, 5594.47, 41, -151, 1, 7, 283155, 43, 5685.51
940, 68, 0, 5451.64, 394, -195, 1, 8, 3.76704e+06, 36, 5681.1
940, 65, 1, 5503.51, 140, 146, 1, 3, 413045, 153, 5681.1
940, 16, 0, 5766.19, 1, -2, 0, 8, 7733.78, 0, 5649.84
940, 45, 0, 5463.61, 50, 0, 0, 2, 308288, 29, 5685.51
940, 92, 1, 5535.98, 4, 101, 1, 3, 45529.5, 44, 5685.51
940, 10, 1, 5627.16, 239, -10, 0, 5, 4.40575e+06, 1047, 5649.84
940, 58, 0, 5724.33, 90, 118, 1, 4, 949889, 19, 5631.03
940, 32, 0, 5889.17, 30, -17, 0, 4, 194817, 0, 5685.51
940, 62, 0, 5595.97, 200, -104, 1, 2, 1.36819e+06, 2, 5685.51
940, 60, 1, 5462.4, 58, 183, 1, 9, 925114, 64, 5685.51
940, 7, 1, 5584.35, 336, -18, 0, 3, 1.61273e+07, 947, 5631.03
940, 96, 0, 5529.61, 73, -145, 1, 4, 663962, 1195, 5631.03
940, 37, 1, 5477.35, 151, -3, 0, 2, 229398, 182, 5631.03
940, 41, 0, 5453.49, 41, -19, 0, 10, 455458, 99, 5631.03
940, 72, 1, 5599.93, 198, -159, 1, 7, 1.33391e+06, 1058, 5631.03
940, 78, 1, 5636.64, 51, -174, 1, 6, 5.97981e+06, 145, 5631.03
940, 17, 1, 5678.21, 1728, -6, 0, 9, 6.6866e+06, 1941, 5631.03
940, 90, 0, 5717.32, 83, -109, 1, 9, 903034, 1636, 5631.03
940, 46, 0, 5856.7, 34, 2, 0, 5, 274946, 1482, 5678.21
940, 51, 0, 5867.54, 32, -157, 1, 9, 233289, 174, 5678.21
940, 49, 0, 5834.72, 4, 3, 0, 8, 32617, 4095, 5678.21
940, 27, 1, 5942.04, 626, 28, 0, 9, 450895, 1013, 5678.21
940, 33, 0, 5690.09, 17, 24, 0, 7, 112578, 1, 5678.21
940, 70, 0, 5724.33, 753, -116, 1, 7, 6.41057e+06, 0, 5678.21
941, 43, 0, 5647.41, 3, 3, 0, 2, 113353, 19, 5678.21
941, 1, 0, 5438.78, 13, 4, 0, 3, 131508, 0, 5678.21
941, 81, 0, 5864.71, 78, -184, 1, 5, 3.37778e+06, 0, 5678.21
941, 78, 1, 5912.47, 48, -174, 1, 6, 6.26728e+06, 94, 5678.21
941, 37, 0, 5610.56, 131, -3, 0, 2, 1.07968e+06, 31, 5678.21
941, 44, 0, 5621.68, 7, -1, 0, 6, 436136, 15, 5678.21
941, 83, 1, 5666.65, 1137, 159, 1, 5, 1.58383e+07, 1769, 5678.21
941, 61, 1, 5765.21, 2, 171, 1, 3, 257437, 4, 5678.21
941, 8, 0, 5870.93, 62, 20, 0, 10, 2.21751e+06, 301, 5678.21
941, 72, 1, 5530.48, 477, -159, 1, 7, 2.44885e+06, 860, 5666.65
941, 68, 0, 5711.14, 258, -195, 1, 8, 1.61909e+06, 36, 5631.03
941, 51, 1, 5938.19, 81, -157, 1, 9, 51586.2, 206, 5666.65
941, 99, 0, 5451.77, 10, -145, 1, 7, 197775, 4, 5666.65
941, 86, 1, 5537.33, 93, -152, 1, 7, 296494, 185, 5666.65
941, 49, 1, 5436.15, 2178, 3, 0, 8, 9904.14, 4099, 5631.03
941, 60, 0, 5427.48, 208, 183, 1, 9, 1.25171e+06, 6, 5570.67
941, 0, 1, 5457.56, 22, 15, 0, 8, 431210, 111, 5570.67
941, 69, 0, 5344.98, 235, -147, 1, 5, 1.75446e+06, 1448, 5569.14
941, 80, 0, 5658.84, 25, -100, 1, 8, 566501, 17, 5569.14
941, 33, 0, 5429.24, 2, 24, 0, 7, 16048.5, 18, 5569.14
941, 23, 1, 5801.91, 5, -34, 0, 2, 3946.08, 8, 5569.14
941, 97, 0, 5572.06, 42, 190, 1, 2, 2.03384e+06, 66, 5569.14
941, 35, 0, 5534.48, 6, 11, 0, 6, 126316, 770, 5569.14
941, 5, 1, 5811.69, 203, 18, 0, 10, 3.08319e+06, 415, 5569.14
941, 79, 0, 5788.32, 6, -158, 1, 10, 92024.4, 18, 5569.14
941, 54, 0, 5831.72, 6, 158, 1, 2, 68828, 4, 5666.65
941, 90, 0, 5647.2, 175, -109, 1, 9, 1.28878e+06, 1719, 5666.65
941, 14, 0, 5426.56, 9, -15, 0, 5, 897710, 72, 5666.65
941, 66, 1, 5943.24, 3, 112, 1, 9, 83581.4, 5, 5666.65
941, 98, 0, 5424.65, 2, -111, 1, 3, 15498.7, 861, 5666.65
941, 87, 1, 5831.97, 1, -151, 1, 7, 647008, 2, 5666.65
941, 41, 0, 5897.36, 34, -19, 0, 10, 242706, 164, 5666.65
941, 47, 0, 5739.31, 33, 2, 0, 2, 3.072e+06, 155, 5666.65
941, 56, 1, 5475.76, 16, 172, 1, 6, 994939, 322, 5666.65
941, 53, 1, 5631.4, 77, 187, 1, 3, 58688.1, 344, 5658.84
941, 18, 1, 5519.29, 20, 3, 0, 9, 1.52629e+06, 27, 5647.2
941, 2, 0, 5552.71, 121, 2, 0, 7, 3.39795e+06, 43, 5647.2
941, 85, 1, 5840.52, 8, -173, 1, 2, 8702.23, 11, 5647.2
941, 95, 1, 5590.48, 5, -172, 1, 7, 1156.25, 7, 5647.2
941, 75, 1, 5622.27, 10, -141, 1, 2, 400467, 10, 5647.2
941, 31, 1, 5862.1, 20, 0, 0, 3, 78883.1, 23, 5647.2
941, 59, 0, 5830.12, 328, 158, 1, 3, 3.81235e+06, 307, 5647.2
941, 29, 0, 5541.51, 93, -9, 0, 3, 1.32563e+06, 543, 5666.65
941, 6, 1, 5613.74, 166, 4, 0, 4, 3.22219e+06, 778, 5666.65
941, 20, 1, 5826.11, 17, -3, 0, 5, 21692.7, 22, 5647.2
941, 93, 0, 5792.49, 21, -126, 1, 10, 383328, 28, 5647.2
941, 96, 1, 5491.26, 575, -145, 1, 4, 260300, 1195, 5666.65
941, 94, 0, 5492.78, 2, 159, 1, 7, 28506, 0, 5552.46
941, 57, 0, 5482.68, 35, 177, 1, 5, 1.60963e+06, 312, 5552.46
941, 26, 1, 5580.54, 4, 3, 0, 5, 1.13379e+06, 65, 5552.46
941, 55, 0, 5300.1, 79, 147, 1, 3, 463404, 0, 5552.46
941, 46, 1, 5539.3, 126, 2, 0, 5, 81886.6, 1516, 5552.46
941, 42, 0, 5344.75, 1, -2, 0, 5, 6190.53, 4, 5552.46
941, 24, 1, 5527.67, 1, 3, 0, 4, 82476.9, 1, 5552.46
941, 92, 0, 5584.54, 6, 101, 1, 3, 68283.7, 41, 5552.46
941, 19, 0, 5354.34, 151, -8, 0, 9, 1.73377e+06, 0, 5580.54
941, 65, 1, 5486.17, 50, 146, 1, 3, 1.20748e+06, 72, 5580.54
941, 62, 0, 5439.94, 34, -104, 1, 2, 280963, 202, 5552.46
941, 27, 0, 5577.65, 79, 28, 0, 9, 450895, 387, 5552.46
941, 7, 1, 5501.89, 333, -18, 0, 3, 1.80193e+07, 611, 5552.46
941, 45, 1, 5676.97, 7, 0, 0, 2, 35107.3, 29, 5550.79
942, 86, 0, 5806.79, 134, -152, 1, 7, 820180, 92, 5550.79
942, 81, 1, 5631.63, 8, -184, 1, 5, 2.93488e+06, 78, 5666.65
942, 41, 1, 5533.48, 71, -19, 0, 10, 50039.8, 198, 5666.65
942, 61, 0, 5367.86, 19, 171, 1, 3, 257437, 2, 5550.79
942, 62, 0, 5763.45, 1, -104, 1, 2, 96004.6, 202, 5550.79
942, 79, 0, 5572.02, 7, -158, 1, 10, 58024.5, 24, 5631.63
942, 43, 1, 5460.57, 5, 3, 0, 2, 96761.7, 22, 5631.63
942, 46, 1, 5790.41, 302, 2, 0, 5, 781497, 1390, 5572.02
942, 25, 0, 5449.16, 5, 6, 0, 3, 102125, 64, 5572.02
942, 48, 0, 5400.71, 96, 1, 0, 6, 1.03732e+06, 4394, 5572.02
942, 9, 1, 5572.69, 773, -7, 0, 3, 3.43742e+06, 1552, 5572.02
942, 99, 0, 5606.95, 14, -145, 1, 7, 144949, 16, 5572.02
942, 22, 1, 5667.78, 18, -9, 0, 9, 1.59373e+06, 3048, 5572.69
942, 17, 1, 5643.1, 45, -6, 0, 9, 1.47484e+07, 213, 5572.69
942, 66, 1, 5429.07, 2, 112, 1, 9, 83581.4, 2, 5572.69
942, 64, 0, 5417.9, 3, 197, 1, 5, 458730, 1, 5572.02
942, 20, 0, 5510.23, 2, -3, 0, 5, 21692.7, 5, 5572.02
942, 32, 1, 5835.34, 20, -17, 0, 4, 24251.6, 30, 5572.02
942, 0, 1, 5391.24, 56, 15, 0, 8, 553738, 95, 5572.02
942, 56, 1, 5425.74, 289, 172, 1, 6, 1.08548e+06, 306, 5550.79
942, 65, 1, 5524.47, 7, 146, 1, 3, 1.4851e+06, 22, 5550.79
942, 72, 0, 5551.87, 205, -159, 1, 7, 5.1349e+06, 386, 5550.79
942, 84, 1, 5406.88, 18, 184, 1, 2, 212250, 35, 5550.79
942, 37, 1, 5304.82, 109, -3, 0, 2, 367548, 162, 5551.87
942, 34, 1, 5536.46, 17, 15, 0, 7, 469348, 23, 5551.87
942, 71, 1, 5300.13, 118, -183, 1, 2, 315223, 134, 5551.87
942, 27, 0, 5471.66, 2, 28, 0, 9, 16246, 466, 5550.79
942, 90, 0, 5708.52, 53, -109, 1, 9, 314885, 2006, 5550.79
942, 15, 1, 5362.64, 106, 0, 0, 7, 203752, 169, 5572.69
942, 14, 1, 5312.61, 52, -15, 0, 5, 848871, 72, 5550.79
942, 85, 1, 5452.49, 3, -173, 1, 2, 8702.23, 3, 5550.79
942, 18, 1, 5522.27, 5, 3, 0, 9, 1.63924e+06, 7, 5550.79
942, 73, 0, 5708.09, 101, -160, 1, 8, 704752, 174, 5550.79
942, 47, 0, 5608.41, 342, 2, 0, 2, 2.885e+06, 188, 5572.69
942, 70, 1, 5622.1, 576, -116, 1, 7, 2.13487e+06, 753, 5572.69
942, 40, 0, 5353.44, 7, 6, 0, 8, 51206.8, 5, 5572.69
942, 69, 0, 5640.14, 31, -147, 1, 5, 498388, 1448, 5572.69
942, 1, 0, 5672.29, 9, 4, 0, 3, 71235.5, 0, 5572.69
942, 30, 1, 5298.29, 805, 25, 0, 4, 3.63121e+06, 946, 5572.69
942, 45, 0, 5538.17, 5, 0, 0, 2, 58207.8, 28, 5506.27
942, 75, 1, 5614.48, 14, -141, 1, 2, 462529, 23, 5506.27
942, 98, 0, 5516.52, 1, -111, 1, 3, 6996.73, 871, 5506.27
942, 8, 0, 5381.57, 42, 20, 0, 10, 1.86617e+06, 363, 5506.27
942, 59, 0, 5401.22, 239, 158, 1, 3, 1.97144e+06, 712, 5506.27
942, 10, 0, 5585.05, 476, -10, 0, 5, 5.75204e+06, 833, 5506.27
942, 54, 1, 5777.74, 1, 158, 1, 2, 34828.1, 10, 5572.69
942, 97, 0, 5518.24, 39, 190, 1, 2, 1.80321e+06, 108, 5572.69
942, 36, 1, 5347.93, 1, 10, 0, 9, 42996.9, 1, 5572.69
942, 87, 0, 5421.34, 43, -151, 1, 7, 647008, 1, 5538.17
942, 38, 0, 5548.79, 1408, -7, 0, 3, 3.707e+07, 114, 5538.17
942, 7, 1, 5744.89, 490, -18, 0, 3, 1.9999e+07, 1365, 5538.17
942, 53, 1, 5601.7, 146, 187, 1, 3, 493627, 276, 5538.17
942, 5, 1, 5509.66, 11, 18, 0, 10, 3.08319e+06, 212, 5538.17
942, 55, 0, 5704.05, 3, 147, 1, 3, 44695.8, 0, 5548.79
942, 63, 1, 5460.5, 14, -155, 1, 4, 82543.8, 19, 5601.7
942, 4, 0, 5404.51, 60, -4, 0, 3, 381138, 0, 5548.79
942, 52, 1, 5576.77, 43, -159, 1, 6, 4256.01, 74, 5548.79
942, 21, 0, 5801.5, 1034, 3, 0, 8, 5.93482e+07, 1292, 5548.79
942, 42, 1, 5739.49, 4, -2, 0, 5, 845.784, 4, 5666.65
